year,importer_country,supplier_country,product_code,product_description,trade_flow,trade_value_usd,quantity_kg,avg_price_per_kg,product_group
2020,Philippines,France,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1085031.0,536466.944,2.0225495944070695,Frozen yellowfin tuna
2020,Philippines,India,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,32148.0,15894.789,2.0225496544811006,Frozen yellowfin tuna
2020,Philippines,Indonesia,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,5811939.0,2873570.573,2.022549595478475,Frozen yellowfin tuna
2020,Philippines,Japan,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,283324.0,140082.597,2.022549596221435,Frozen yellowfin tuna
2020,Philippines,Kiribati,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2153496.0,1064743.235,2.0225495961944286,Frozen yellowfin tuna
2020,Philippines,Malaysia,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,21071.0,10418.039,2.0225495412332397,Frozen yellowfin tuna
2020,Philippines,Maldives,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,123965.0,61291.451,2.0225496048380385,Frozen yellowfin tuna
2020,Philippines,Marshall Isds,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,662279.0,327447.595,2.0225495930119752,Frozen yellowfin tuna
2020,Philippines,Mauritius,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1645319.0,813487.592,2.0225495953231456,Frozen yellowfin tuna
2020,Philippines,Nauru,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,3086355.0,1525972.469,2.022549595552369,Frozen yellowfin tuna
2020,Philippines,Oman,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,12480.0,6170.43,2.02254948196479,Frozen yellowfin tuna
2020,Philippines,Papua New Guinea,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,36430109.0,18011973.145,2.0225495955790245,Frozen yellowfin tuna
2020,Philippines,Rep. of Korea,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2208628.0,1092001.899,2.02254959631714,Frozen yellowfin tuna
2020,Philippines,Senegal,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,26780.0,13240.714,2.0225495392469015,Frozen yellowfin tuna
2020,Philippines,Seychelles,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,314081.0,155289.641,2.022549591701355,Frozen yellowfin tuna
2020,Philippines,Solomon Isds,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,897097.0,443547.591,2.0225495937819216,Frozen yellowfin tuna
2020,Philippines,Sri Lanka,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,27283.0,13489.41,2.0225495407137895,Frozen yellowfin tuna
2020,Philippines,Suriname,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,5046.0,2494.871,2.022549462477218,Frozen yellowfin tuna
2020,Philippines,Thailand,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,932721.0,461161.003,2.022549595330809,Frozen yellowfin tuna
2020,Philippines,Tuvalu,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2940640.0,1453927.264,2.022549595713476,Frozen yellowfin tuna
2020,Philippines,USA,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,68429.0,33833.039,2.0225496148897535,Frozen yellowfin tuna
2020,Philippines,Viet Nam,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,3100468.0,1532950.295,2.022549596104158,Frozen yellowfin tuna
2020,Spain,Chile,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,10925856.291,2905334.3,3.7606193170266153,Frozen Atlantic salmon
2020,Spain,Denmark,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,601743.908,339563.4,1.7721106220517289,Frozen Atlantic salmon
2020,Spain,France,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,41176.618,12374.9,3.3274303630736415,Frozen Atlantic salmon
2020,Spain,Germany,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,16891.963,501.0,33.716493013972055,Frozen Atlantic salmon
2020,Spain,Iceland,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,10748.057,1414.79,7.596927459198892,Frozen Atlantic salmon
2020,Spain,Italy,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,446259.366,54121.2,8.24555564178178,Frozen Atlantic salmon
2020,Spain,Lithuania,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,230296.598,21109.0,10.909877208773509,Frozen Atlantic salmon
2020,Spain,Netherlands,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,304710.049,37912.9,8.03710739616331,Frozen Atlantic salmon
2020,Spain,Norway,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,365024.397,51461.0,7.093223936573327,Frozen Atlantic salmon
2020,Spain,Poland,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,290244.317,23688.0,12.252799603174603,Frozen Atlantic salmon
2020,Spain,Portugal,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,23007.069,5022.8,4.580526598709882,Frozen Atlantic salmon
2020,Spain,Sweden,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,364913.253,45241.2,8.065949908490492,Frozen Atlantic salmon
2020,Spain,United Kingdom,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,34375.389,2230.0,15.414972645739912,Frozen Atlantic salmon
2020,Spain,Argentina,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,4351633.167,2097163.8,2.075008717487876,Frozen hake
2020,Spain,Belgium,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,745.756,680.0,1.0967,Frozen hake
2020,Spain,Belize,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,674045.584,433526.0,1.5547985218879607,Frozen hake
2020,Spain,Canada,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,10075.928,13440.0,0.7496970238095239,Frozen hake
2020,Spain,Chile,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,29929530.048,5470602.5,5.4709750978982665,Frozen hake
2020,Spain,Denmark,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1205026.795,255017.0,4.725280255826082,Frozen hake
2020,Spain,Falkland Isds (Malvinas),030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,4313046.096,2340762.0,1.842582071991941,Frozen hake
2020,Spain,France,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,136725.14,23154.65,5.9048674888197406,Frozen hake
2020,Spain,Gambia,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,617.316,433.7,1.4233709937744987,Frozen hake
2020,Spain,Greece,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,144074.353,110500.0,1.303840298642534,Frozen hake
2020,Spain,Ireland,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,20485.973,7081.33,2.892955560607965,Frozen hake
2020,Spain,Italy,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,184115.636,44414.45,4.145399436444671,Frozen hake
2020,Spain,Mauritania,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,388517.647,302473.0,1.2844705048053875,Frozen hake
2020,Spain,Mexico,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,158259.753,73879.0,2.1421480122903667,Frozen hake
2020,Spain,Morocco,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,10762.942,5263.8,2.0447095254378964,Frozen hake
2020,Spain,Namibia,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,9148904.361,3531093.8,2.5909547803572934,Frozen hake
2020,Spain,Netherlands,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,112707.622,29311.4,3.8451804417393913,Frozen hake
2020,Spain,New Zealand,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2764339.091,561213.6,4.925645228483416,Frozen hake
2020,Spain,Norway,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,18412.628,6938.25,2.6537856087630165,Frozen hake
2020,Spain,"Other Europe, nes",030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,237263.269,116620.0,2.03449896244212,Frozen hake
2020,Spain,Portugal,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1814816.172,755103.2,2.403401511210653,Frozen hake
2020,Spain,Senegal,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,827131.107,796951.0,1.0378694637436932,Frozen hake
2020,Spain,South Africa,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,32895843.867,9661495.0,3.4048399204263937,Frozen hake
2020,Spain,Sweden,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,245181.395,95685.8,2.5623592528880983,Frozen hake
2020,Spain,United Kingdom,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,270744.425,76030.8,3.560983509314646,Frozen hake
2020,Spain,Uruguay,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,133300.318,54848.6,2.4303321871478945,Frozen hake
2020,Spain,Cabo Verde,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,71472.982,68780.0,1.0391535620820007,Frozen mackerel
2020,Spain,China,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,187550.111,201940.0,0.9287417599286917,Frozen mackerel
2020,Spain,Denmark,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,94719.451,56579.0,1.6741096696654236,Frozen mackerel
2020,Spain,Ecuador,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,661213.615,645400.0,1.0245020374961264,Frozen mackerel
2020,Spain,Faroe Isds,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,88448.397,48335.0,1.8299037343539877,Frozen mackerel
2020,Spain,France,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,20526.129,16647.4,1.2329930800004805,Frozen mackerel
2020,Spain,Germany,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,4176.895,700.0,5.966992857142857,Frozen mackerel
2020,Spain,Ireland,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,43738.897,21000.0,2.082804619047619,Frozen mackerel
2020,Spain,Italy,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,8781.594,11893.0,0.7383834188177919,Frozen mackerel
2020,Spain,Mauritania,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1589.986,1000.0,1.5899860000000001,Frozen mackerel
2020,Spain,Netherlands,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,5057242.716,6428470.0,0.7866946125594426,Frozen mackerel
2020,Spain,New Zealand,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,10622.896,4300.0,2.4704409302325585,Frozen mackerel
2020,Spain,Norway,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,633.801,760.0,0.8339486842105264,Frozen mackerel
2020,Spain,"Other Europe, nes",030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,767.233,920.0,0.8339489130434782,Frozen mackerel
2020,Spain,Peru,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,3819125.27,3673080.0,1.039760982608601,Frozen mackerel
2020,Spain,Portugal,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1257967.391,1596036.5,0.7881820942064922,Frozen mackerel
2020,Spain,Rep. of Korea,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,295814.386,323106.0,0.9155335586463885,Frozen mackerel
2020,Spain,Romania,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,41754.556,21500.0,1.942072372093023,Frozen mackerel
2020,Spain,Sweden,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,59194.606,20450.0,2.894601760391198,Frozen mackerel
2020,Spain,Yemen,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,8123.872,8920.0,0.9107479820627803,Frozen mackerel
2020,Spain,Albania,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,651390.841,67484.0,9.652522686859108,Frozen shrimp/prawns
2020,Spain,Algeria,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,1242483.967,67811.0,18.322749509666572,Frozen shrimp/prawns
2020,Spain,Angola,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,14904054.367,1038057.0,14.357645453958694,Frozen shrimp/prawns
2020,Spain,Antigua and Barbuda,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,218182.83,22000.0,9.917401363636364,Frozen shrimp/prawns
2020,Spain,Argentina,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,280494594.168,43842971.11,6.397709531688715,Frozen shrimp/prawns
2020,Spain,Australia,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,528693.381,43990.0,12.018490134121393,Frozen shrimp/prawns
2020,Spain,Austria,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,12156.916,1728.0,7.035252314814814,Frozen shrimp/prawns
2020,Spain,Bangladesh,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,2734185.276,289430.0,9.44679292402308,Frozen shrimp/prawns
2020,Spain,Belgium,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,22590117.29,3325377.96,6.793248034277583,Frozen shrimp/prawns
2020,Spain,Belize,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,7432.048,1720.0,4.320958139534883,Frozen shrimp/prawns
2020,Spain,Bulgaria,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,342.833,64.0,5.356765625,Frozen shrimp/prawns
2020,Spain,China,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,82272827.343,10679702.8,7.703662628420707,Frozen shrimp/prawns
2020,Spain,Colombia,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,5993087.905,1186338.0,5.0517541417370095,Frozen shrimp/prawns
2020,Spain,Costa Rica,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,1234936.057,168200.0,7.342069304399525,Frozen shrimp/prawns
2020,Spain,Cuba,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,7993612.921,1875356.0,4.262450927183958,Frozen shrimp/prawns
2020,Spain,Denmark,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,755288.435,113090.8,6.678601928715687,Frozen shrimp/prawns
2020,Spain,Ecuador,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,248300988.423,46372475.25,5.354490720721232,Frozen shrimp/prawns
2020,Spain,Egypt,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,8938.103,488.0,18.31578483606557,Frozen shrimp/prawns
2020,Spain,France,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,9111208.394,827852.1,11.005840770350162,Frozen shrimp/prawns
2020,Spain,Gambia,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,156445.115,32278.0,4.8468032405973105,Frozen shrimp/prawns
2020,Spain,Germany,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,9378881.934,950221.1,9.870210137409073,Frozen shrimp/prawns
2020,Spain,Greece,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,8575396.586,1253841.0,6.839301463263682,Frozen shrimp/prawns
2020,Spain,Guatemala,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,2562354.001,261720.0,9.790440168882776,Frozen shrimp/prawns
2020,Spain,Honduras,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,1851859.786,212909.0,8.697893400466867,Frozen shrimp/prawns
2020,Spain,India,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,8551935.232,1291371.0,6.622368964457155,Frozen shrimp/prawns
2020,Spain,Indonesia,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,1206231.142,119847.0,10.064758750740527,Frozen shrimp/prawns
2020,Spain,Ireland,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,3292208.668,137216.0,23.992891995102614,Frozen shrimp/prawns
2020,Spain,Italy,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,18877615.884,2114528.2,8.9275782105909,Frozen shrimp/prawns
2020,Spain,Madagascar,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,3643491.155,507586.0,7.178076532843695,Frozen shrimp/prawns
2020,Spain,Mauritania,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,1127260.299,303744.5,3.7112122161882772,Frozen shrimp/prawns
2020,Spain,Mexico,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,86378.536,22000.0,3.9262970909090904,Frozen shrimp/prawns
2020,Spain,Morocco,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,51561817.512,2886248.3,17.86465063037023,Frozen shrimp/prawns
2020,Spain,Mozambique,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,1207265.067,119520.0,10.100946009036145,Frozen shrimp/prawns
